철도운영기관명,선명,역명,지번주소,도로명주소,x,y,lng,lat
서울교통공사,5호선,올림픽공원(한국체대),서울특별시 송파구 방이동 89-28 올림픽공원역(5호선),서울특별시 송파구 양재대로 1233(방이동),967350.716104815,1946368.99228958,127.13054440064421,37.516031374102596
서울교통공사,5호선,왕십리,서울특별시 성동구 행당동 192 왕십리역(5호선),서울특별시 성동구 왕십리로 300(행당동),959078.241949868,1951419.29343538,127.03665495190563,37.561221420472805
서울교통공사,5호선,우장산,서울특별시 강서구 화곡동 1089-3 우장산역(5호선),서울특별시 강서구 강서로 262(화곡동),941383.144924033,1950169.58520495,126.83640890864721,37.54900157104259
서울교통공사,5호선,을지로4가,서울특별시 중구 주교동 191 을지로4가역(5호선),서울특별시 중구 창경궁로 51(주교동),955673.223004681,1952137.41277027,126.99805879921743,37.56753639291464
서울교통공사,5호선,장한평,서울특별시 동대문구 장안동 472-3 장한평역(5호선),서울특별시 동대문구 천호대로 405(장안동),961509.736739626,1951496.8665316,127.06418122772243,37.56202544483922
서울교통공사,5호선,종로3가(탑골공원),서울특별시 종로구 돈의동 39-1 5호선 종로3가역(5호선),서울특별시 종로구 돈화문로11길  26(돈의동),954959.571640439,1952711.63190041,126.98994265375661,37.57267731159819
서울교통공사,5호선,천호(풍납토성),서울특별시 강동구 천호동 455 천호역(5호선),서울특별시 강동구 천호대로 997(천호동),966721.691634953,1948957.84248207,127.12330924941531,37.539343313017945
서울교통공사,5호선,청구,서울특별시 중구 신당동 295-2 청구역(5호선),서울특별시 중구 청구로 77(신당동),957047.112346011,1951329.50604424,127.0136630694857,37.5603196515198
서울교통공사,5호선,충정로(경기대입구),서울특별시 서대문구 충정로3가 248-1 충정로역(5호선),서울특별시 서대문구 충정로  28-1(충정로3가),952606.107157108,1951428.75822045,126.96337500227273,37.56099639885686
서울교통공사,5호선,하남검단산역,경기도 하남시 창우동 526 하남검단산역(5호선),경기도 하남시 대청로 100(창우동),975591.362539972,1948966.5085346,127.22370712168548,37.53969900578513
서울교통공사,5호선,하남시청(덕풍·신장),경기도 하남시 덕풍동 405-1 하남시청(덕풍신장)역(5호선),경기도 하남시 하남대로 820(덕풍동),974062.761346304,1949217.52645263,127.20639549389205,37.54191980117291
서울교통공사,5호선,하남풍산,경기도 하남시 덕풍동 727-3 하남풍산역(5호선),경기도 하남시 덕풍서로 50(덕풍동),973846.756359297,1950349.31635396,127.20391004175045,37.5521150554494
서울교통공사,5호선,행당,서울특별시 성동구 행당동 317-241 행당역(5호선),서울특별시 성동구 행당로 89(행당동),958420.684146944,1950985.32506182,127.02923445685089,37.55728049258544
서울교통공사,5호선,화곡,서울특별시 강서구 화곡동 1089-54 화곡역(5호선),서울특별시 강서구 화곡로 168(화곡동),941738.415601638,1949327.1298911,126.84049751735158,37.54143105634195
서울교통공사,6호선,고려대(종암),서울특별시 성북구 종암동 29-18 고려대역(6호선),서울특별시 성북구 종암로 1(종암동),959065.552922815,1954716.68945641,127.03632703328923,37.590941126030124
서울교통공사,6호선,공덕,서울특별시 마포구 공덕동 439 공덕역(6호선),서울특별시 마포구 백범로 200(공덕동),951588.346643768,1949494.5998432,126.95197938783994,37.54351055571775
서울교통공사,6호선,광흥창(서강),서울특별시 마포구 창전동 145-17 광흥창역(6호선),서울특별시 마포구 독막로 165(창전동),949821.49988041,1949945.87848504,126.93194867792941,37.54748348563546
서울교통공사,6호선,구산,서울특별시 은평구 구산동 1 구산역(6호선),서울특별시 은평구 연서로 137-1(구산동),948560.985627863,1957024.32001003,126.91718245536474,37.61121252383863
서울교통공사,6호선,녹사평(용산구청),서울특별시 용산구 용산동4가 4 녹사평역(6호선),서울특별시 용산구 녹사평대로 195(용산동4가),954679.387255336,1948514.04629827,126.98702923411396,37.53482978900897
서울교통공사,6호선,대흥(서강대앞),서울특별시 마포구 대흥동 128-1 대흥역(6호선),서울특별시 마포구 대흥로 85(대흥동),950749.000966593,1949961.88696852,126.94244702328962,37.54767781700846
서울교통공사,6호선,독바위,서울특별시 은평구 불광동 13-33 독바위역(6호선),서울특별시 은평구 불광로 129-1(불광동),949945.097701088,1957813.18798933,126.93281009083415,37.618399035189
서울교통공사,6호선,돌곶이,서울특별시 성북구 석관동 349-8 돌곶이역(6호선),서울특별시 성북구 화랑로 243(석관동),960849.340329255,1956883.13624454,127.05641587454342,37.61054547718186
서울교통공사,6호선,동묘앞,서울특별시 종로구 숭인동 316-3 동묘앞역(6호선),서울특별시 종로구 지봉로 24(숭인동),957232.060705668,1952643.41696742,127.01568042238357,37.57217085655948
서울교통공사,6호선,디지털미디어시티,서울특별시 은평구 증산동 223-25 디지털미디어시티역(6호선),서울특별시 은평구 수색로 175(증산동),947185.04923983,1953249.07996004,126.90186591798567,37.57710815182445
서울교통공사,6호선,마포구청,서울특별시 마포구 성산동 592 마포구청역(6호선),서울특별시 마포구 월드컵로 190(성산동),947330.099286292,1951697.77648089,126.90362004045524,37.56313445711083
서울교통공사,6호선,망원,서울특별시 마포구 망원동 378 망원역(6호선),서울특별시 마포구 월드컵로 77(망원동),947891.503858317,1950909.18831226,126.91003254601426,37.556058774498894
서울교통공사,6호선,버티고개,서울특별시 중구 신당동 366-454 버티고개역(6호선),서울특별시 중구 다산로 38(신당동),956458.997480109,1949970.37075147,127.00708501682031,37.54804180939919
서울교통공사,6호선,보문,서울특별시 성북구 보문동1가 127-1 보문역(6호선),서울특별시 성북구 보문로 116(보문동1가),957575.888413241,1954125.40600553,127.0194880910274,37.58554427137849
서울교통공사,6호선,봉화산(서울의료원),서울특별시 중랑구 신내동 643-1 봉화산역(6호선),서울특별시 중랑구 신내로 232(신내동),963880.738802069,1957659.88204883,127.09072296702166,37.61767059143156
서울교통공사,6호선,불광,서울특별시 은평구 대조동 13-10 불광역(6호선),서울특별시 은평구 통일로 723-1(대조동),949690.25973613,1956905.98324957,126.92998498125326,37.61020844378952
서울교통공사,6호선,삼각지,서울특별시 용산구 한강로1가 228-1 삼각지역(6호선),서울특별시 용산구 한강대로 185(한강로1가),953458.367822505,1948567.46613854,126.97320601319943,37.535250434643146
서울교통공사,6호선,상수,서울특별시 마포구 상수동 309-10 상수역(6호선),서울특별시 마포구 독막로 85(상수동),949009.843184045,1949998.52285713,126.92275699222859,37.547913416815575
서울교통공사,6호선,상월곡(한국과학기술연구원),서울특별시 성북구 상월곡동 26-1 상월곡역(6호선),서울특별시 성북구 화랑로 157(상월곡동),960133.151046155,1956411.58786507,127.04832725081374,37.60626452842506
서울교통공사,6호선,새절(신사),서울특별시 은평구 신사동 337-5 새절역(6호선),서울특별시 은평구 증산로 400(신사동),948258.920713808,1954875.17269588,126.91391212506274,37.591825224815395
서울교통공사,6호선,석계,서울특별시 노원구 월계동 25-2 석계역(6호선),서울특별시 노원구 화랑로  347-1(월계동),961710.787158927,1957379.72862556,127.0661499628827,37.61505766405288
서울교통공사,6호선,신내,서울특별시 중랑구 신내동 19 신내역(6호선),서울특별시 중랑구 용마산로136길 33 신내차량기지,964881.382933296,1957152.04217687,127.10208567208859,37.61313207295123
서울교통공사,6호선,신당,서울특별시 중구 흥인동 162-1 신당역(6호선),서울특별시 중구 다산로 260(흥인동),957270.494960663,1951988.54747709,127.01615383535118,37.566270146407476
서울교통공사,6호선,안암(고대병원앞),서울특별시 성북구 안암동5가 146-1 안암역(6호선),서울특별시 성북구 고려대로 89(안암동5가),958432.406023917,1954224.44409787,127.02918341544787,37.58647601692939
서울교통공사,6호선,약수,서울특별시 중구 신당동 369-2 약수역(6호선),서울특별시 중구 다산로 115(신당동),956746.428869582,1950645.29168042,127.01029903454297,37.554138584411646
서울교통공사,6호선,역촌,서울특별시 은평구 녹번동 153-31 역촌역(6호선),서울특별시 은평구 서오릉로 63(녹번동),949068.042081653,1956447.02004653,126.92296747027953,37.606037527513465
서울교통공사,6호선,연신내,서울특별시 은평구 갈현동 397 연신내역(6호선),서울특별시 은평구 통일로 849(갈현동),948917.51352481,1957881.91149478,126.92116190606612,37.61896190154113
서울교통공사,6호선,월곡(동덕여대),서울특별시 성북구 하월곡동 35-1 월곡역(6호선),서울특별시 성북구 월곡로 107(하월곡동),959500.288828417,1955877.66483907,127.04118698477741,37.60142450533858
서울교통공사,6호선,월드컵경기장(성산),서울특별시 마포구 성산동 420 월드컵경기장역(6호선),서울특별시 마포구 월드컵로 240(성산동),946929.828219175,1952456.86961727,126.89903304440463,37.569953234480764
서울교통공사,6호선,응암,서울특별시 은평구 신사동 22-15 응암역(6호선),서울특별시 은평구 증산로 477(신사동),948405.007215802,1955641.592573,126.91551278582745,37.59874121099428
서울교통공사,6호선,이태원,서울특별시 용산구 이태원동 119-23 이태원역(6호선),서울특별시 용산구 이태원로 177(이태원동),955270.445307686,1948472.37982508,126.99372154546094,37.534483107988144
서울교통공사,6호선,증산(명지대앞),서울특별시 은평구 증산동 199-8 증산역(6호선),서울특별시 은평구 증산로 306(증산동),947913.259440301,1954030.65626171,126.91005697838189,37.58419404700205
서울교통공사,6호선,창신,서울특별시 종로구 창신동 20-8 창신역(6호선),서울특별시 종로구 지봉로 112(창신동),957195.103044338,1953514.40976844,127.01521102187881,37.58001959451283
서울교통공사,6호선,청구,서울특별시 중구 신당동 295-2 청구역(6호선),서울특별시 중구 청구로 77(신당동),957047.112346011,1951329.50604424,127.0136630694857,37.5603196515198
서울교통공사,6호선,태릉입구,서울특별시 노원구 공릉동 616-4 태릉입구역(6호선),서울특별시 노원구 동일로  992-1(공릉동),962526.082613557,1957759.49772111,127.0753682677666,37.618514215117514
서울교통공사,6호선,한강진,서울특별시 용산구 한남동 726-494 한강진역(6호선),서울특별시 용산구 이태원로 287(한남동),955983.13271873,1949112.37882834,127.00174954711294,37.54028589666791
서울교통공사,6호선,합정,서울특별시 마포구 합정동 414 합정역(6호선),서울특별시 마포구 양화로 45(합정동),948212.316034096,1950249.04348341,126.91371118996905,37.550126907903554
서울교통공사,6호선,화랑대(서울여대입구),서울특별시 노원구 공릉동 285-2 화랑대역(6호선),서울특별시 노원구 화랑로 510(공릉동),963266.92111288,1957909.81625482,127.08375524235174,37.61989898212351
서울교통공사,6호선,효창공원앞,서울특별시 용산구 효창동 80 효창공원앞역(6호선),서울특별시 용산구 백범로 287(효창동),952402.723472578,1949057.38799268,126.96122612670834,37.53961229921143
서울교통공사,7호선,가산디지털단지,서울특별시 금천구 가산동 468-4 가산디지털단지역(7호선),서울특별시 금천구 벚꽃로 309(가산동),945373.187084844,1942740.79273499,126.8821292679693,37.482290208291715
서울교통공사,7호선,강남구청,서울특별시 강남구 삼성동 111-44 강남구청역(7호선),서울특별시 강남구 학동로 346(삼성동),959463.746268146,1946532.42905012,127.04128969035852,37.51719161224083
서울교통공사,7호선,건대입구,서울특별시 광진구 화양동 6-3 건대입구역(7호선),서울특별시 광진구 능동로 110(화양동),962105.499494999,1949144.32410005,127.07104831756635,37.5408459004367
서울교통공사,7호선,고속터미널,서울특별시 서초구 반포동 19-11 고속터미널역(7호선),서울특별시 서초구 신반포로 188(반포동),956245.070718808,1945188.38198946,127.00494821168384,37.50493022997351
서울교통공사,7호선,공릉(서울과학기술대),서울특별시 노원구 공릉동 385-4 공릉역(7호선),서울특별시 노원구 동일로 1074(공릉동),962321.075371505,1958532.8775881,127.07300544103737,37.62547648298449
서울교통공사,7호선,광명사거리,경기도 광명시 광명동 158-211 광명사거리역(7호선),경기도 광명시 오리로 980(광명동),942910.623152621,1942448.04306797,126.8543000905093,37.47950268104299
서울교통공사,7호선,군자(능동),서울특별시 광진구 능동 275-5 군자(능동)역(7호선),서울특별시 광진구 천호대로 550(능동),962787.882423648,1950988.53964686,127.07867889169091,37.55749626095453
서울교통공사,7호선,남구로,서울특별시 구로구 구로동 801-95 남구로역(7호선),서울특별시 구로구 도림로 7(구로동),945746.900762172,1943074.67872621,126.8863314167367,37.48532160942692
서울교통공사,7호선,남성,서울특별시 동작구 사당동 산25-33 남성역(7호선),서울특별시 동작구 사당로 218(사당동),953294.709965335,1942931.15827229,126.97171184377311,37.48444060797146
서울교통공사,7호선,내방,서울특별시 서초구 방배동 874-16 내방역(7호선),서울특별시 서초구 서초대로 103(방배동),955192.019956721,1943262.047197,126.99315157122585,37.48751702867925
서울교통공사,7호선,노원,서울특별시 노원구 상계동 729 노원역(7호선),서울특별시 노원구 동일로 1409(상계동),961234.277176846,1961779.66941137,127.06051732735357,37.65469521303372
서울교통공사,7호선,논현,서울특별시 강남구 논현동 279-67 논현역(7호선),서울특별시 강남구 학동로 102(논현동),957724.514209508,1945875.7541103,127.02164684647698,37.51119471080938
서울교통공사,7호선,대림(구로구청),서울특별시 영등포구 대림동 1050-17 대림역(7호선),서울특별시 영등포구 도림로 137(대림동),946661.488194569,1943892.51797225,126.89661669424154,37.49274622285064
서울교통공사,7호선,도봉산,서울특별시 도봉구 도봉동 38-3 도봉산역(7호선),서울특별시 도봉구 도봉로 964-40(도봉동),960018.814979259,1965604.53167713,127.04652842149086,37.68911701803284
서울교통공사,7호선,뚝섬유원지,서울특별시 광진구 자양동 73-2 뚝섬유원지역(7호선),서울특별시 광진구 능동로 10(자양동),961722.535963142,1948131.84118626,127.06676622397906,37.5317042084778
서울교통공사,7호선,마들,서울특별시 노원구 상계동 650 마들역(7호선),서울특별시 노원구 동일로 1530-1(상계동),960990.656850203,1962930.9258553,127.05769394808945,37.665061341495814
서울교통공사,7호선,먹골,서울특별시 중랑구 묵동 189-5 먹골역(7호선),서울특별시 중랑구 동일로 901(묵동),962733.809897251,1956882.00701413,127.07776677157804,37.61061362215854
서울교통공사,7호선,면목,서울특별시 중랑구 면목동 282-6 면목역(7호선),서울특별시 중랑구 면목로 407(면목동),963588.08198072,1954411.68346567,127.0875685355028,37.5883821369356
서울교통공사,7호선,반포,서울특별시 서초구 잠원동 103 반포역(7호선),서울특별시 서초구 신반포로 241(잠원동),956830.149647616,1945541.79842839,127.01154693206584,37.50814324466932
서울교통공사,7호선,보라매,서울특별시 동작구 대방동 466-51 보라매역(7호선),서울특별시 동작구 상도로 2(대방동),948774.708494327,1944673.5967016,126.92046661410359,37.49990592261362
서울교통공사,7호선,사가정,서울특별시 중랑구 면목동 495 사가정역(7호선),서울특별시 중랑구 사가정로 393(면목동),963684.282014383,1953565.8016849,127.08870010083585,37.580761749187424
서울교통공사,7호선,상도,서울특별시 동작구 상도1동 702-1 상도역(중대입구역)(7호선),서울특별시 동작구 상도로 272(상도1동),951182.798788424,1945026.84516309,126.94768571771954,37.50322034631241
서울교통공사,7호선,상봉(시외버스터미널),서울특별시 중랑구 상봉동 100-9 상봉역(7호선),서울특별시 중랑구 망우로 297(상봉동),963430.886857065,1955336.25333402,127.0857418656494,37.59670931759148
서울교통공사,7호선,수락산,서울특별시 노원구 상계동 1132-9 수락산역(7호선),서울특별시 노원구 동일로 1662(상계동),960792.709957145,1964325.8319879,127.05537458904674,37.677625377722514
서울교통공사,7호선,숭실대입구(살피재),서울특별시 동작구 상도동 514 숭실대입구역(7호선),서울특별시 동작구 상도로 378(상도동),951740.55853566,1944203.89291354,126.95404991507372,37.495832201810906
서울교통공사,7호선,신대방삼거리,서울특별시 동작구 대방동 406-10 신대방삼거리역(7호선),서울특별시 동작구 상도로 76(대방동),949459.076804087,1944649.65035591,126.92821045268398,37.49972781803852
서울교통공사,7호선,신풍,서울특별시 영등포구 신길동 3599 신풍역(7호선),서울특별시 영등포구 신풍로 27(신길동),947839.476261033,1944701.88563731,126.90988443888202,37.5001085165631
서울교통공사,7호선,어린이대공원(세종대),서울특별시 광진구 화양동 164-1 어린이대공원역(7호선),서울특별시 광진구 능동로 210(화양동),962434.903764718,1949954.16382167,127.07473549507222,37.54815875459256
서울교통공사,7호선,온수(성공회대입구),서울특별시 구로구 온수동 119 온수역(7호선),서울특별시 구로구 경인로3길 64(온수동),940177.008734354,1943874.73411103,126.82326794326343,37.49218852611017
서울교통공사,7호선,용마산,서울특별시 중랑구 면목동 1316-5 용마산역(7호선),서울특별시 중랑구 용마산로 227(면목동),963536.334061875,1952822.73256164,127.08706151895741,37.57405838408748
서울교통공사,7호선,장승배기,서울특별시 동작구 상도동 26-20 장승배기역(7호선),서울특별시 동작구 상도로 188(상도동),950421.22419674,1945209.8658299,126.93905735089213,37.504829353440364
서울교통공사,7호선,장암,경기도 의정부시 장암동 160-8 장암역(7호선),경기도 의정부시 동일로 121(장암동),960607.420490011,1966822.88035152,127.05313837219563,37.700123591165166
서울교통공사,7호선,중계,서울특별시 노원구 중계동 503-3 중계역(7호선),서울특별시 노원구 동일로 1308-1(중계동),961558.289451004,1960690.08182142,127.0642479047211,37.64488819587203
서울교통공사,7호선,중곡,서울특별시 광진구 중곡동 273-2 7호선 중곡역(7호선),서울특별시 광진구 능동로 417(중곡동),963263.294711668,1951865.58116555,127.08401749992265,37.56542041426609
서울교통공사,7호선,중화,서울특별시 중랑구 중화동 50-3 중화역(7호선),서울특별시 중랑구 동일로 797(중화동),962879.568917272,1955879.13531055,127.07946910081223,37.60158037500298
서울교통공사,7호선,천왕,서울특별시 구로구 천왕동 14-25 천왕역(7호선),서울특별시 구로구 오리로 1154(천왕동),941542.676379414,1943263.80300507,126.83876429233953,37.48676963620761
서울교통공사,7호선,철산,경기도 광명시 철산동 526 철산역(7호선),경기도 광명시 철산로 13(철산동),944091.690270495,1942052.9250916,126.86768760911362,37.47601366806659
서울교통공사,7호선,청담,서울특별시 강남구 청담동 77-76 청담역(7호선),서울특별시 강남구 학동로 508(청담동),960567.753981822,1946778.66017063,127.05376913002598,37.519458840197835
서울교통공사,7호선,총신대입구(이수),서울특별시 동작구 사당동 144-4 이수역(7호선),서울특별시 동작구 사당로 310(사당동),954181.480612904,1943017.00328211,126.98173647015085,37.48525877947803
서울교통공사,7호선,태릉입구,서울특별시 노원구 공릉동 616-4 태릉입구역(7호선),서울특별시 노원구 동일로  992-1(공릉동),962526.082613557,1957759.49772111,127.0753682677666,37.618514215117514
서울교통공사,7호선,하계,서울특별시 노원구 하계동 273-5 하계역(7호선),서울특별시 노원구 동일로 1196(하계동),961883.5515517,1959753.8372766,127.06798365264893,37.636463202069564
서울교통공사,7호선,학동,서울특별시 강남구 논현동 279-67 학동역(7호선),서울특별시 강남구 학동로 180(논현동),958592.286636776,1946204.87470346,127.03144696681333,37.51420054377819
인천교통공사,7호선,굴포천,,인천광역시 부평구 길주로 623,932101.278061064,1945588.92647833,126.73176213055281,37.50707969745589
인천교통공사,7호선,까치울,,경기도 부천시 길주로 626,939138.206161541,1945437.63667883,126.81138817985145,37.50620709524894
인천교통공사,7호선,부천시청,,경기도 부천시 길주로 202,934952.737506526,1945297.05079566,126.76404821084274,37.50465446220374
인천교통공사,7호선,부천종합운동장,,경기도 부천시 길주로 502,937903.544394039,1945366.14080658,126.79742577195155,37.50548044596433
인천교통공사,7호선,부평구청,,경기도 부천시 길주로 189,934911.662735129,1945356.48484579,126.76357825960471,37.50518723995711
인천교통공사,7호선,산곡,,인천광역시 부평구 길주로 379,929607.380792759,1945772.56525452,126.70352987769807,37.508547915703105
인천교통공사,7호선,삼산체육관,,인천광역시 부평구 길주로 713,932997.432488635,1945526.46664854,126.7419065154604,37.50658226221843
인천교통공사,7호선,상동,,경기도 부천시 길주로 104,933992.973749589,1945433.51521924,126.75317792543775,37.50581625132758
인천교통공사,7호선,석남(거북시장),,인천광역시 서구 길주로 120,927047.465831317,1945544.2139458,126.6745906190789,37.506291004841735
인천교통공사,7호선,신중동,,경기도 부천시 길주로 314,936051.051142825,1945102.75096614,126.77649063583182,37.50298001286604
인천교통공사,7호선,춘의,,경기도 부천시 길주로 406,936970.15564644,1945170.26577464,126.78688272356091,37.50365175096873
서울교통공사,8호선,가락시장,서울특별시 송파구 가락동 184-23 가락시장역(8호선),서울특별시 송파구 송파대로 257(가락동),966274.643182304,1943789.80882922,127.11848624140217,37.49274529285958
서울교통공사,8호선,강동구청,서울특별시 강동구 성내동 319 강동구청역(8호선),서울특별시 강동구 올림픽로 550(성내동),966476.463850377,1947997.66836326,127.12057732112673,37.53067997813157
서울교통공사,8호선,남위례,경기도 성남시 수정구 복정동 57 남위례역(8호선),경기도 성남시 수정구 공원로 601(복정동),968101.715614944,1940492.23585887,127.13929726737683,37.46308748568515
서울교통공사,8호선,남한산성입구(성남법원·검찰청),경기도 성남시 수정구 단대동 96 남한산성입구역(8호선),경기도 성남시 수정구 산성대로 445(단대동),969879.995846025,1939212.00958787,127.15945788338819,37.45160774063016
서울교통공사,8호선,단대오거리,경기도 성남시 수정구 신흥동 2467 단대오거리역(8호선),경기도 성남시 수정구 산성대로 365(신흥동),969616.750438634,1938475.47499339,127.15651198789135,37.4449603112534
서울교통공사,8호선,모란,경기도 성남시 수정구 수진동 4518 모란역(8호선),경기도 성남시 수정구 산성대로 100(수진동),967227.470586112,1937252.05665076,127.12955561650381,37.43385135883991
서울교통공사,8호선,몽촌토성(평화의문),서울특별시 송파구 신천동 19 몽촌토성역(8호선),서울특별시 송파구 올림픽로 383(신천동),965750.411369025,1946552.05420504,127.11242737046688,37.517623359706185
서울교통공사,8호선,문정,서울특별시 송파구 문정동 119-4 문정역(8호선),서울특별시 송파구 송파대로 179(문정동),966608.038403235,1943069.07327399,127.1222903684633,37.48626107182712
서울교통공사,8호선,복정,서울특별시 송파구 장지동 596-21 복정역(8호선),서울특별시 송파구 송파대로 6(장지동),966997.468886143,1941380.82556066,127.12677097410241,37.47105803855981
서울교통공사,8호선,산성,경기도 성남시 수정구 신흥동 7 산성역(8호선),경기도 성남시 수정구 수정로 365(신흥동),969040.516193829,1939760.45645154,127.14994369858955,37.456523474563376
서울교통공사,8호선,석촌,서울특별시 송파구 석촌동 209 석촌역(8호선),서울특별시 송파구 송파대로 439(석촌동),965207.592126373,1945259.0752441,127.1063461045265,37.505948861721336
서울교통공사,8호선,송파,서울특별시 송파구 가락동 459-4 송파역(8호선),서울특별시 송파구 송파대로 354(가락동),965720.327020782,1944562.14975443,127.11217974363694,37.499686345011725
서울교통공사,8호선,수진,경기도 성남시 수정구 수진동 2205-1 수진역(8호선),경기도 성남시 수정구 산성대로 200(수진동),968184.228165843,1937648.72098432,127.14035302284351,37.43746012475648
서울교통공사,8호선,신흥,경기도 성남시 수정구 신흥동 2467 신흥역(8호선),경기도 성남시 수정구 산성대로 280(신흥동),968871.969165057,1938059.41259702,127.14810981052084,37.44118532886295
서울교통공사,8호선,암사,서울특별시 강동구 암사동 501 암사역(8호선),서울특별시 강동구 올림픽로 776(암사동),967100.224913736,1950154.22233417,127.12754029281881,37.550140361978535
서울교통공사,8호선,잠실(송파구청),서울특별시 송파구 신천동 7-4 잠실역(8호선),서울특별시 송파구 올림픽로 305(신천동),965025.378711934,1946262.67854032,127.10423676216502,37.51498788664779
서울교통공사,8호선,장지,서울특별시 송파구 장지동 201-5 장지역(8호선),서울특별시 송파구 송파대로 82(장지동),966969.937708316,1942164.42119608,127.12642447363702,37.478120004570336
서울교통공사,8호선,천호(풍납토성),서울특별시 강동구 천호동 455 천호역(8호선),서울특별시 강동구 천호대로 997(천호동),966721.691634953,1948957.84248207,127.12330924941531,37.539343313017945
서울9호선,9호선,개화,서울특별시 강서구 개화동 493-2,서울특별시 강서구 개화동로 8길 38,937591.030747747,1953642.08042664,126.7931863031934,37.58004969820139
서울9호선,9호선,김포공항,서울특별시 강서구 방화동 886,서울특별시 강서구 하늘길 77,938290.91320417,1951668.90699964,126.80127845652358,37.56231290590148
서울9호선,9호선,공항시장,서울특별시 강서구 공항동 산 20-2,서울특별시 강서구 방화동로 30,939105.66836954,1951800.67360325,126.81049222966774,37.56355474238563
서울9호선,9호선,신방화,서울특별시 강서구 방화동 217-156,서울특별시 강서구 방화대로 301,939641.787113468,1952254.81591041,126.81652491837325,37.567683187936645
서울9호선,9호선,마곡나루,서울특별시 강서구 마곡동 367-6,서울특별시 강서구 마곡중앙5로 2,940611.78581879,1952149.29965505,126.82751669222719,37.56679525286972
서울9호선,9호선,양천향교,서울특별시 강서구 가양동 159-3,서울특별시 강서구 양천로 341,941787.918228151,1952359.32180413,126.84081714731978,37.56876328324222
서울9호선,9호선,가양,서울특별시 강서구 가양동 14-61,서울특별시 강서구 양천로 485,942981.008280198,1951551.20270737,126.85438954799865,37.561554372763766
서울9호선,9호선,증미,서울특별시 강서구 등촌동 666-40,서울특별시 강서구 양천로 560,943585.932232718,1951116.55220997,126.86127198809149,37.55767411654042
서울9호선,9호선,등촌,서울특별시 강서구 등촌동 666-94,서울특별시 강서구 공항대로 529,943905.947144514,1950386.81699944,126.86495085311144,37.55111653738786
서울9호선,9호선,염창,서울특별시 강서구 염창동 284-84,서울특별시 강서구 공항대로 631,944791.065462405,1949930.79608615,126.87500517976754,37.54705986349586
서울9호선,9호선,신목동,서울특별시 양천구 목동 136-2,서울특별시 양천구 목동중앙로 217,945473.660907845,1949641.28539686,126.88275362979638,37.54449112947779
서울9호선,9호선,선유도,서울특별시 영등포구 양평동5가 66-1,서울특별시 영등포구 양평로 124,946410.194113874,1948930.39315814,126.89340669117769,37.53813872899526
서울9호선,9호선,당산,서울특별시 영등포구 당산동6가 227-1,서울특별시 영등포구 양평로 40,947181.746971631,1948437.27474446,126.90217509008981,37.5337387303651
서울9호선,9호선,국회의사당,서울특별시 영등포구 여의도동 1-6,서울특별시 영등포구 국회대로 758,948564.953317893,1947800.61890508,126.91787480074515,37.52807866828888
서울9호선,9호선,여의도,서울특별시 영등포구 여의도동 2-6,서울특별시 영등포구 의사당대로 101,949099.612492538,1947111.88822176,126.92397335118235,37.52190069085209
서울9호선,9호선,샛강,서울특별시 영등포구 여의도동 5-6,서울특별시 영등포구 의사당대로 166,949548.48163133,1946522.79462666,126.92909331205996,37.51661574395366
서울9호선,9호선,노량진,서울특별시 동작구 노량진동 60-11,서울특별시 동작구 노량진로 130,950577.410391403,1946173.34521401,126.94075960582329,37.51352178529421
서울9호선,9호선,노들,서울특별시 동작구 본동 344-10,서울특별시 동작구 노량진로 238,951724.900181302,1946065.33119818,126.95375055411867,37.512608990989314
서울9호선,9호선,흑석(중앙대입구),서울특별시 동작구 흑석동 4,서울특별시 동작구 현충로 90,952596.731452906,1945668.6930364,126.96364080958251,37.50907919973763
서울9호선,9호선,동작(현충원),서울특별시 동작구 동작동 326,서울특별시 동작구 현충로 220,953808.526752901,1945029.78467746,126.97739166567878,37.50338200117984
서울9호선,9호선,구반포,서울특별시 서초구 반포동 817,서울특별시 서초구 신반포로 17,954665.265462822,1944799.50905306,126.98709860993722,37.50134894232437
서울9호선,9호선,신반포,서울특별시 서초구 반포동 128-1,서울특별시 서초구 신반포로 105,955445.940201551,1945022.85457521,126.99591704223405,37.50340004288619
서울9호선,9호선,고속터미널,서울특별시 서초구 반포동 19-11,서울특별시 서초구 신반포로 188,956245.070718808,1945188.38198946,127.00494821168384,37.50493022997351
서울9호선,9호선,사평,서울특별시 서초구 반포동 128-7,서울특별시 서초구 사평대로 285,957167.146615417,1945099.91398927,127.01538556687895,37.50417609810993
서울9호선,9호선,신논현,서울특별시 강남구 역삼동 800,서울특별시 강남구 봉은사로 102,958019.930613016,1945146.37189569,127.02503107587336,37.50463402741291
서울9호선,9호선,언주,서울특별시 강남구 논현동 279-165,서울특별시 강남구 봉은사로 201,958838.880257288,1945454.00100952,127.03427928948167,37.507443691041885
서울9호선,9호선,선정릉,서울특별시 강남구 삼성동 111-114,서울특별시 강남구 선릉로 580,959667.939189926,1945828.93630746,127.04363889260597,37.510859730957904
서울9호선,9호선,삼성중앙,서울특별시 강남구 삼성동 111-147,서울특별시 강남구 봉은사로 501,960469.190741155,1946049.10766029,127.05269303160276,37.51287889681092
서울9호선,9호선,봉은사,서울특별시 강남구 삼성동 172,서울특별시 강남구 봉은사로 601,961195.934650249,1946210.45777686,127.06090768713096,37.51436406174182
